c: Cast metal.,OPTION A IS CORRECT.,1,3,False
b: Shin splint.,OPTION B IS CORRECT.,2,2,True
c: Driven-snow appearance.,OPTION B IS CORRECT.,2,3,False
d: ASD..,OPTION D IS CORRECT.,4,4,True
d: Chromogenic bacteria.,OPTION D IS CORRECT.,4,4,True
b: Increased renal blood flow.,OPTION B IS CORRECT.,2,2,True
a: Motion of mandible.,OPTION C IS CORRECT.,3,1,False
c: Posterior to zygomaticotemporal suture.,OPTION B IS CORRECT.,2,3,False
a: Anteriorly.,OPTION A IS CORRECT.,1,1,True
a: Genioglossus and anterior belly of digastric.,OPTION A IS CORRECT.,1,1,True
c: Myelophthisic type.,OPTION D IS CORRECT.,4,3,False
a: Cephalometric analysis have to be made before taking up treatment.,OPTION A IS CORRECT.,1,1,True
d: Tail is more resistant to dissolution.,OPTION B IS CORRECT.,3,4,False
c: 2nd quartile.,OPTION B IS CORRECT.,2,3,False
d: Either of the jaw’s supporting cusps.,OPTION B IS CORRECT.,2,4,False
b: IMF for 6 weeks.,OPTION C IS CORRECT.,3,2,False
d: 23.,OPTION B IS CORRECT.,2,4,False
c: Diameter of enamel rods is 30micrometer at DEJ.,OPTION D IS CORRECT.,4,3,False
c: Acute alveolar abscess.,OPTION C IS CORRECT.,3,3,True
b: 4:01.,OPTION B IS CORRECT.,2,2,True
b: It affects alveolar ridge.,OPTION A IS CORRECT.,1,2,False
c: Tetralogy of fallot's.,OPTION B IS CORRECT.,2,3,False
a: Space differential between deciduous canine and molar and their succedaneous permanent teeth.,OPTION A IS CORRECT.,1,1,True
d: Hypoglossal nerve.,OPTION D IS CORRECT.,4,4,True
a: Intensity of stimulus.,OPTION A IS CORRECT.,1,1,True
b: Less than 0.1 mm.,OPTION A IS CORRECT.,1,2,False
c: Calcium gluconate.,OPTION C IS CORRECT.,3,3,True
a: Fetal serum.,OPTION D IS CORRECT.,4,1,False
b: Hemorrhagic mediastinitis.,OPTION B IS CORRECT.,2,2,True
b: MMR.,OPTION B IS CORRECT.,2,2,True
d: Medullary collecting duct.,OPTION D IS CORRECT.,4,4,True
c: Ethambutol.,OPTION C IS CORRECT.,3,3,True
b: It is less protein bound.,OPTION B IS CORRECT.,2,2,True
d: Both BC.,OPTION C IS CORRECT.,3,4,False
b: 100.,OPTION A IS CORRECT.,1,2,False
a: Bone ring technique.,OPTION B IS CORRECT.,2,1,False
a: Spaces other than the original class.,OPTION A IS CORRECT.,1,1,True
d: Greater auricular nerve.,OPTION D IS CORRECT.,4,4,True
d: 2 doses of Rabies vaccine.,OPTION A IS CORRECT.,1,4,False
c: A decrease in the heart rate.,OPTION C IS CORRECT.,3,3,True
b: Karyolysis.,OPTION C IS CORRECT.,3,2,False
d: Mollusc shell.,OPTION D IS CORRECT.,4,4,True
a: Topical bacitracin.,OPTION A IS CORRECT.,1,1,True
d: Papillary dermis.,OPTION D IS CORRECT.,4,4,True
a: Increased flow murmur across tricuspid & pulmonary valve.,OPTION C IS CORRECT.,3,1,False
a: Angle between long axis and blade..,OPTION A IS CORRECT.,1,1,True
d: Angiotensin 1 receptor.,OPTION B IS CORRECT.,2,4,False
b: Premenstrual tension.,OPTION D IS CORRECT.,4,2,False
b: Use of hydroxyapatite.,OPTION B IS CORRECT.,2,2,True
b: Cobalt.,OPTION B IS CORRECT.,2,2,True
c: Optic chiasma.,OPTION C IS CORRECT.,3,3,True
b: 4 weeks.,OPTION C IS CORRECT.,3,2,False
d: Pelvis.,OPTION B IS CORRECT.,2,4,False
c: Polyunsaturated fatty acids.,OPTION C IS CORRECT.,3,3,True
d: Pulp fixation.,OPTION D IS CORRECT.,4,4,True
a: Ameloblastoma.,OPTION A IS CORRECT.,1,1,True
d: At least one case of non-polio AFP per year per 100000 population of under 15 years.,OPTION C IS CORRECT.,3,4,False
c: Frontonasal process.,OPTION C IS CORRECT.,3,3,True
a: Papilla preservation flap.,OPTION A IS CORRECT.,1,1,True
c: Auditory nerve.,OPTION A IS CORRECT.,1,3,False
a: 25 Hz.,OPTION C IS CORRECT.,3,1,False
d: Superficial posterior.,OPTION C IS CORRECT.,3,4,False
d: Sample must be small.,OPTION B IS CORRECT.,2,4,False
a: Epigenetics.,OPTION A IS CORRECT.,1,1,True
c: Collagenous.,OPTION C IS CORRECT.,3,3,True
c: Peripheral zone has no actin and myosin.,OPTION D IS CORRECT.,4,3,False
b: Sialography.,OPTION B IS CORRECT.,2,2,True
a: Alzheimer's disease.,OPTION A IS CORRECT.,1,1,True
c: PDGF cc.,OPTION D IS CORRECT.,4,3,False
b: False virgin.,OPTION B IS CORRECT.,2,2,True
b: Hyaluronidase.,OPTION B IS CORRECT.,2,2,True
b: Linagliptin.,OPTION B IS CORRECT.,2,2,True
b: Fish.,OPTION B IS CORRECT.,2,2,True
c: Achondroplasia..,OPTION C IS CORRECT.,3,3,True
b: Carbamazepine.,OPTION D IS CORRECT.,4,2,False
b: Tuberous sclerosis.,OPTION B IS CORRECT.,2,2,True
b: Ependymoma.,OPTION B IS CORRECT.,2,2,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Ecological.,OPTION B IS CORRECT.,2,2,True
a: 6%.,OPTION A IS CORRECT.,1,1,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Distal.,OPTION A IS CORRECT.,1,2,False
a: Trans-theoretical model.,OPTION A IS CORRECT.,1,1,True
c: Middle.,OPTION B IS CORRECT.,2,3,False
c: Addition silicone > Polyether > Polysulphide > Condensation silicone.,OPTION A IS CORRECT.,1,3,False
a: Breast.,OPTION B IS CORRECT.,2,1,False
c: 7 months.,OPTION B IS CORRECT.,2,3,False
b: Plasma-fibrin.,OPTION A IS CORRECT.,1,2,False
c: Silicophosphate.,OPTION A IS CORRECT.,1,3,False
a: As far anteriorly from the fulcrum line.,OPTION D IS CORRECT.,4,1,False
c: Monsoon curve...,OPTION A IS CORRECT.,1,3,False
b: Females in mandible.,OPTION A IS CORRECT.,1,2,False
b: Anterior belly of digastric.,OPTION B IS CORRECT.,2,2,True
b: 48-52%.,OPTION B IS CORRECT.,2,2,True
a: Gives an immediate definitive diagnosis of tumor.,OPTION D IS CORRECT.,4,1,False
a: Pulmonary thromboembolism.,OPTION A IS CORRECT.,1,1,True
d: thrombocytopenic purpura.,OPTION B IS CORRECT.,2,4,False
a: To adjust maintenance dose of digoxin required to keep the blood levels within therapeutic range.,OPTION A IS CORRECT.,4,1,False
b: 900.,OPTION B IS CORRECT.,2,2,True
a: Curve of Spee.,OPTION B IS CORRECT.,2,1,False
d: Transseptal.,OPTION A IS CORRECT.,1,4,False
c: Polysulfide.,OPTION B IS CORRECT.,2,3,False
c: Truncus arteriosus.,OPTION A IS CORRECT.,1,3,False
b: Regulate setting time.,OPTION A IS CORRECT.,1,2,False
a: Extradural hemorrhage.,OPTION A IS CORRECT.,1,1,True
b: Load sharing.,OPTION A IS CORRECT.,1,2,False
c: 10-30 days.,OPTION C IS CORRECT.,3,3,True
a: Expands on setting & hence provide impervious seal.,OPTION D IS CORRECT.,4,1,False
b: Enamel.,OPTION A IS CORRECT.,1,2,False
a: 22-26degC.,OPTION A IS CORRECT.,1,1,True
d: Antifungals for oral candidiasis.,OPTION A IS CORRECT.,1,4,False
b: L1.,OPTION B IS CORRECT.,2,2,True
a: Open spina bifida.,OPTION A IS CORRECT.,1,1,True
d: Blocking K channels.,OPTION A IS CORRECT.,1,4,False
c: The two lateral lingual swellings.,OPTION B IS CORRECT.,2,3,False
c: >1500/ mm3.,OPTION C IS CORRECT.,3,3,True
c: IV Immuno globulins.,OPTION C IS CORRECT.,3,3,True
a: Shape and size of the particle.,OPTION A IS CORRECT.,1,1,True
c: Plasma cells.,OPTION A IS CORRECT.,1,3,False
c: Arthus phenomenon.,OPTION D IS CORRECT.,4,3,False
b: Cover Uncover Test.,OPTION D IS CORRECT.,4,2,False
c: Systemic arthus reaction.,OPTION C IS CORRECT.,3,3,True
b: Histogram.,OPTION B IS CORRECT.,2,2,True
b: 600 micrograms.,OPTION B IS CORRECT.,2,2,True
c: Receiver-operating characteristic curve.,OPTION C IS CORRECT.,3,3,True
b: B.,OPTION A IS CORRECT.,1,2,False
c: Rubella.,OPTION D IS CORRECT.,4,3,False
c: Intra osseus I.V. fluids.,OPTION C IS CORRECT.,3,3,True
b: The national population is always taken as the standard population.,OPTION B IS CORRECT.,2,2,True
b: Digastric muscle.,OPTION B IS CORRECT.,2,2,True
a: Volume of distribution.,OPTION A IS CORRECT.,1,1,True
a: Red.,OPTION B IS CORRECT.,2,1,False
b: Transposition of great vessels.,OPTION B IS CORRECT.,2,2,True
d: Plasma thromboplastin component.,OPTION C IS CORRECT.,3,4,False
c: Edaravone.,OPTION C IS CORRECT.,3,3,True
b: 6-7%.,OPTION A IS CORRECT.,1,2,False
a: Pneumatic compression stocking.,OPTION A IS CORRECT.,1,1,True
d: Golgi tendon organ.,OPTION D IS CORRECT.,4,4,True
c: Maltose.,OPTION C IS CORRECT.,3,3,True
c: Nucleic acid amplification test.,OPTION A IS CORRECT.,1,3,False
d: Lathyrus sativus.,OPTION C IS CORRECT.,3,4,False
c: Tracheostomy under local anaesthesia.,OPTION A IS CORRECT.,1,3,False
d: Facial.,OPTION A IS CORRECT.,1,4,False
b: Sextants.,OPTION B IS CORRECT.,2,2,True
a: Kleinfelter syndrome.,OPTION A IS CORRECT.,1,1,True
b: Root canal treatment if possible.,OPTION A IS CORRECT.,1,2,False
c: A catalyst.,OPTION C IS CORRECT.,3,3,True
a: Retinoblastoma.,OPTION D IS CORRECT.,4,1,False
d: Acute intermittent porphyria.,OPTION A IS CORRECT.,1,4,False
d: Android pelvis.,OPTION D IS CORRECT.,4,4,True
b: Recurrent apthae.,OPTION D IS CORRECT.,4,2,False
b: Evening colic.,OPTION C IS CORRECT.,3,2,False
a: Lucid Interval.,OPTION A IS CORRECT.,1,1,True
d: Hyoscine hydrobromide.,OPTION A IS CORRECT.,1,4,False
c: Latency stage..,OPTION D IS CORRECT.,4,3,False
a: Leaking from main canal.,OPTION B IS CORRECT.,2,1,False
a: Superior olivary complex.,OPTION A IS CORRECT.,1,1,True
b: Hypomaturation.,OPTION B IS CORRECT.,2,2,True
b: Closure of inactivated Na channels.,OPTION B IS CORRECT.,2,2,True
a: Hand-Schuller-Christian disease.,OPTION A IS CORRECT.,1,1,True
d: Phantoguesia.,OPTION D IS CORRECT.,4,4,True
b: Subarachnoid space.,OPTION B IS CORRECT.,2,2,True
d: Benzocaine.,OPTION A IS CORRECT.,1,4,False
b: Factor 8 concentrate.,OPTION B IS CORRECT.,2,2,True
b: Adams clasp.,OPTION C IS CORRECT.,3,2,False
a: Valproate is contraindicated.,OPTION A IS CORRECT.,1,1,True
a: Action on substrate.,OPTION D IS CORRECT.,4,1,False
d: Papilledema.,OPTION A IS CORRECT.,1,4,False
b: <10%.,OPTION A IS CORRECT.,1,2,False
a: Transverse fracture.,OPTION A IS CORRECT.,1,1,True
a: PHC.,OPTION C IS CORRECT.,3,1,False
b: Partial veneer crown.,OPTION A IS CORRECT.,1,2,False
d: Adenomyosis.,OPTION A IS CORRECT.,1,4,False
"a: Convex profile, long face, narrow arches.",OPTION A IS CORRECT.,1,1,True
b: Ulna.,OPTION B IS CORRECT.,2,2,True
d: A malignant neoplasm.,OPTION D IS CORRECT.,4,4,True
d: Facultative anaerobes.,OPTION D IS CORRECT.,4,4,True
a: Working mother.,OPTION D IS CORRECT.,4,1,False
c: Ganglion cells.,OPTION C IS CORRECT.,3,3,True
d: Candida parapsilosis.,OPTION D IS CORRECT.,4,4,True
a: Rhomboid flap.,OPTION A IS CORRECT.,1,1,True
c: Increase in vertical dimension.,OPTION A IS CORRECT.,1,3,False
c: Psoriasis and metabolic syndrome.,OPTION C IS CORRECT.,3,3,True
b: Dextrans are insoluble and sticky.,OPTION B IS CORRECT.,2,2,True
a: 2% minocycline.,OPTION A IS CORRECT.,1,1,True
b: Mast cells.,OPTION B IS CORRECT.,2,2,True
b: A delayed carotid upstroke.,OPTION A IS CORRECT.,3,2,False
d: Inferior meatus.,OPTION A IS CORRECT.,1,4,False
d: All of the above.,OPTION D IS CORRECT.,4,4,True
b: Maxillary process..,OPTION A IS CORRECT.,1,2,False
d: Nasolacrimal nerve (probably printing mistake - probably Nasociliary nerve)..,OPTION D IS CORRECT.,4,4,True
b: 502 micrometer.,OPTION C IS CORRECT.,3,2,False
c: Chikungunya.,OPTION B IS CORRECT.,2,3,False
b: 250 mm.,OPTION C IS CORRECT.,3,2,False
c: 300 mg.,OPTION B IS CORRECT.,2,3,False
b: Inhibits Beta-lactamase.,OPTION C IS CORRECT.,3,2,False
b: cd.,OPTION A IS CORRECT.,1,2,False
c: Brachiocephalic vein.,OPTION A IS CORRECT.,1,3,False
b: Intermaxillary anchorage.,OPTION C IS CORRECT.,3,2,False
a: Brachycephaly.,OPTION B IS CORRECT.,2,1,False
b: Wellington.,OPTION A IS CORRECT.,1,2,False
b: Converge toward occlusal surface.,OPTION A IS CORRECT.,1,2,False
c: Stratified random sampling.,OPTION C IS CORRECT.,3,3,True
d: Peripheral vasoconstriction.,OPTION D IS CORRECT.,4,4,True
c: Lower 2nd premolar.,OPTION A IS CORRECT.,1,3,False
d: Use ultrasound guidance to locate and prick the balloon and then remove the catheter..,OPTION C IS CORRECT.,3,4,False
b: Oligoclonal proliferation.,OPTION A IS CORRECT.,1,2,False
a: Faciolingual position of teeth.,OPTION C IS CORRECT.,3,1,False
a: Synostosis..,OPTION B IS CORRECT.,2,1,False
c: The patient is poor and cannot afford new denture.,OPTION C IS CORRECT.,3,3,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
a: 25%.,OPTION B IS CORRECT.,2,1,False
c: Ferric Sulphate.,OPTION B IS CORRECT.,2,3,False
c: transfusion related acute lung injury (TRALI).,OPTION A IS CORRECT.,1,3,False
a: IGF1.,OPTION A IS CORRECT.,1,1,True
a: Nitrous oxide.,OPTION A IS CORRECT.,1,1,True
d: Hypoglossal nerve.,OPTION B IS CORRECT.,2,4,False
b: Bradycardia with AV Block.,OPTION B IS CORRECT.,2,2,True
b: Protein c.,OPTION A IS CORRECT.,1,2,False
d: Interosseous membrane tear with triangular fibro-cailage complex (TFCC) tear and radial shaft fracture.,OPTION B IS CORRECT.,2,4,False
a: Distal fossa of mandibular 2nd premolar.,OPTION C IS CORRECT.,3,1,False
a: Myxedema Coma.,OPTION A IS CORRECT.,1,1,True
d: 20min.,OPTION B IS CORRECT.,2,4,False
d: Headstrom file.,OPTION C IS CORRECT.,3,4,False
a: The last file which is selected for the obturation.,OPTION A IS CORRECT.,1,1,True
c: Lumbar puncture.,OPTION C IS CORRECT.,3,3,True
b: Anticurvature filing.,OPTION A IS CORRECT.,1,2,False
c: Apple green birefringence.,OPTION C IS CORRECT.,3,3,True
a: >5.,OPTION C IS CORRECT.,3,1,False
b: It has low water solubility and shows minimal risk for thrombophlebitis.,OPTION A IS CORRECT.,1,2,False
c: Mann whitney test.,OPTION C IS CORRECT.,3,3,True
d: Ankle.,OPTION C IS CORRECT.,3,4,False
b: Dendritic cell.,OPTION B IS CORRECT.,2,2,True
b: Decreasing cardiac excitability.,OPTION B IS CORRECT.,2,2,True
b: Boning technique.,OPTION C IS CORRECT.,3,2,False
b: Increases with age.,OPTION B IS CORRECT.,2,2,True
a: Blade edge should be within 2 mm of the axis of handle.,OPTION A IS CORRECT.,1,1,True
c: Increase in mean aerial pressure.,OPTION C IS CORRECT.,3,3,True
a: Facial surface should be perpendicular to cavity margins.,OPTION A IS CORRECT.,1,1,True
c: Both of the above..,OPTION C IS CORRECT.,3,3,True
c: Prevents hyperbilirubinemia.,OPTION C IS CORRECT.,3,3,True
a: Apical flap.,OPTION A IS CORRECT.,1,1,True
c: Philadelphia chromosome.,OPTION A IS CORRECT.,1,3,False
d: Chorionic villous biopsy.,OPTION D IS CORRECT.,4,4,True
d: Shock & DIC are common in Bacteroides bacteremia.,OPTION D IS CORRECT.,2,4,False
c: Vasopressors should be administered intravenously.,OPTION A IS CORRECT.,1,3,False
d: Greater palatine foramen.,OPTION D IS CORRECT.,4,4,True
d: Ascending palatine branch of facial artery.,OPTION D IS CORRECT.,4,4,True
b: Health education.,OPTION A IS CORRECT.,1,2,False
a: D1.,OPTION D IS CORRECT.,4,1,False
a: Anterior and Superior.,OPTION A IS CORRECT.,1,1,True
b: 2 years.,OPTION D IS CORRECT.,4,2,False
a: 2 minutes.,OPTION A IS CORRECT.,1,1,True
d: Compensatory cry..,OPTION D IS CORRECT.,4,4,True
b: Globulomaxillary cyst.,OPTION B IS CORRECT.,2,2,True
a: LSCS.,OPTION B IS CORRECT.,2,1,False
b: Reticulocytosis.,OPTION B IS CORRECT.,2,2,True
c: Atropine.,OPTION A IS CORRECT.,1,3,False
a: Von-Langenback.,OPTION D IS CORRECT.,4,1,False
d: EBV.,OPTION D IS CORRECT.,4,4,True
d: Delta amino levulinic acid.,OPTION A IS CORRECT.,1,4,False
a: Both active and passive immunization soon after birth.,OPTION C IS CORRECT.,3,1,False
d: 12-26 weeks.,OPTION D IS CORRECT.,4,4,True
a: Patient on Heparin.,OPTION A IS CORRECT.,1,1,True
a: Canals are too wide.,OPTION D IS CORRECT.,2,1,False
a: Primary hypothyrodism.,OPTION B IS CORRECT.,2,1,False
b: Anterior mandible.,OPTION B IS CORRECT.,2,2,True
c: Not more than 10% of the people benefitted by the drug could he due to chance.,OPTION C IS CORRECT.,1,3,False
a: Fibrosarcoma.,OPTION A IS CORRECT.,1,1,True
b: By observing the movement of air water column in the tube during respiration.,OPTION B IS CORRECT.,2,2,True
d: Multi-focal atrial tachycardia.,OPTION A IS CORRECT.,1,4,False
b: Facial.,OPTION B IS CORRECT.,2,2,True
a: Assisted control mode ventilation.,OPTION A IS CORRECT.,1,1,True
d: Thyroxine.,OPTION A IS CORRECT.,1,4,False
d: Different individuals of different age groups.,OPTION B IS CORRECT.,2,4,False
b: LoxP site.,OPTION B IS CORRECT.,2,2,True
b: Epsilon amino caproic acid.,OPTION A IS CORRECT.,1,2,False
d: Lung.,OPTION D IS CORRECT.,4,4,True
"d: Initially debridement is done, than load bearing reconstruction plates, and grafting in secondary procedure.",OPTION D IS CORRECT.,4,4,True
b: Agar-agar.,OPTION A IS CORRECT.,1,2,False
d: TEN.,OPTION A IS CORRECT.,1,4,False
"a: | TIBC, | Ferritin, | Transferrin saturation.",OPTION A IS CORRECT.,1,1,True
a: Short stature since birth.,OPTION B IS CORRECT.,2,1,False
c: Granulomatous.,OPTION D IS CORRECT.,4,3,False
b: Idiopathic bone cavity.,OPTION B IS CORRECT.,2,2,True
c: Nerve injury related manifestations are transitory.,OPTION B IS CORRECT.,1,3,False
a: Crestal bone less.,OPTION D IS CORRECT.,4,1,False
c: Carbamazepine.,OPTION C IS CORRECT.,3,3,True
b: Shine Dalgarno sequence.,OPTION B IS CORRECT.,2,2,True
d: S4.,OPTION D IS CORRECT.,4,4,True
d: All.,"c (1st hea sound and Rapid ejection phase) > b (T wave) > a (a wave) > d (P wave) The waves of JVP are: a wave: due to atrial contraction c wave: due to bulging of tricuspid into the right atrium when the AV valve bulges back in the atrium during isovolumetric relaxation v wave: due to venous filling when the AV valves are closed x descent: due to atrial relaxation and downward displacement of the tricuspid valve during systole. y descent: due to downward displacement of the tricuspid valve during ventricular filling.

###Answer: OPTION C IS CORRECT.",3,4,False
d: 4.5 hours.,OPTION B IS CORRECT.,2,4,False
c: 3.,OPTION A IS CORRECT.,1,3,False
c: Sudden jerking of the impression to prevent tearing.,OPTION A IS CORRECT.,1,3,False
b: Buccal branch of mandibular nerve.,OPTION B IS CORRECT.,2,2,True
a: It is time consuming.,OPTION B IS CORRECT.,2,1,False
d: B cell.,OPTION D IS CORRECT.,4,4,True
c: Word formation.,OPTION B IS CORRECT.,2,3,False
"a: a is false and b, c, d are true.",OPTION B IS CORRECT.,3,1,False
b: I/V Phenobarbital.,OPTION B IS CORRECT.,2,2,True
a: Pain.,OPTION A IS CORRECT.,1,1,True
c: Utility wax.,OPTION D IS CORRECT.,4,3,False
c: Alpha-1 antitrypsin deficiency.,OPTION C IS CORRECT.,3,3,True
d: 3-5 min.,OPTION A IS CORRECT.,1,4,False
a: Trupontic or long pin pontic.,OPTION C IS CORRECT.,3,1,False
a: 50 gm.,OPTION B IS CORRECT.,2,1,False
a: Serotonin and nor-adrenaline reuptake inhibition.,OPTION A IS CORRECT.,1,1,True
c: Inevitable aboion.,OPTION A IS CORRECT.,1,3,False
b: Generalized myasthenia gravis.,OPTION C IS CORRECT.,3,2,False
b: Candida.,OPTION B IS CORRECT.,2,2,True
a: Pneumoperitoneum.,OPTION A IS CORRECT.,1,1,True
c: Type 3.,OPTION B IS CORRECT.,2,3,False
b: Buccal to the mandibular central incisors.,OPTION A IS CORRECT.,1,2,False
d: Blue cells in Nile Blue Test.,OPTION D IS CORRECT.,4,4,True
b: Coarctation of aoa.,OPTION A IS CORRECT.,1,2,False
c: Bicarbonate.,OPTION C IS CORRECT.,3,3,True
d: Baby will develop neoatal varicella syndrome.,OPTION D IS CORRECT.,4,4,True
d: All of the above.,OPTION D IS CORRECT.,4,4,True
d: Needle inseion in 2nd ICS.,OPTION A IS CORRECT.,1,4,False
d: ARPKD.,OPTION B IS CORRECT.,2,4,False
a: Otospongiosis.,OPTION A IS CORRECT.,1,1,True
b: Absence of murmur.,OPTION D IS CORRECT.,4,2,False
a: 16 lp.,OPTION B IS CORRECT.,2,1,False
b: AST.,OPTION D IS CORRECT.,4,2,False
d: Asians.,OPTION A IS CORRECT.,1,4,False
d: Embryonated egg.,OPTION C IS CORRECT.,3,4,False
d: Epoxide reductase.,OPTION D IS CORRECT.,4,4,True
"d: BCG, 2ND dose of DPT and OPV.",OPTION A IS CORRECT.,1,4,False
b: Polytmethymethacrylate.,OPTION B IS CORRECT.,2,2,True
c: Radiotherapy.,OPTION C IS CORRECT.,3,3,True
a: Tooth brush trauma.,OPTION A IS CORRECT.,1,1,True
a: Beveling of axiopulpal line angle.,OPTION A IS CORRECT.,1,1,True
a: Production of extxacellular polysaccharides like dextrans and levans.,OPTION B IS CORRECT.,2,1,False
a: Subcutaneous.,OPTION A IS CORRECT.,1,1,True
d: Interstitium.,OPTION B IS CORRECT.,2,4,False
b: Decrease in preload.,OPTION A IS CORRECT.,1,2,False
c: Nerve.,OPTION B IS CORRECT.,2,3,False
c: Mandibular 1st Molar.,OPTION D IS CORRECT.,4,3,False
d: 2 arteries & 1 vein.,OPTION C IS CORRECT.,3,4,False
a: Defective occlusal balancing.,OPTION D IS CORRECT.,4,1,False
d: Anti HbcAg IgG.,OPTION A IS CORRECT.,1,4,False
c: Basal cell carcinoma.,OPTION A IS CORRECT.,1,3,False
c: Stool culture.,OPTION B IS CORRECT.,2,3,False
b: Neck.,OPTION D IS CORRECT.,4,2,False
c: 2nd branchial cleft..,OPTION B IS CORRECT.,2,3,False
d: Contact area too gingivally.,OPTION A IS CORRECT.,1,4,False
b: Petechial rash.,OPTION B IS CORRECT.,2,2,True
a: Photoreceptor.,OPTION D IS CORRECT.,4,1,False
a: Superior constrictor.,OPTION C IS CORRECT.,3,1,False
d: Completely absent.,OPTION C IS CORRECT.,3,4,False
c: It is genetic sequence of an individual.,OPTION C IS CORRECT.,3,3,True
a: Tuberculosis.,OPTION A IS CORRECT.,1,1,True
a: Cefaclor.,OPTION A IS CORRECT.,1,1,True
a: Anterior interosseous.,OPTION C IS CORRECT.,3,1,False
b: 70 mm.,OPTION B IS CORRECT.,2,2,True
c: V max decreased; Km value normal.,OPTION B IS CORRECT.,2,3,False
b: Production	of	lymphokines	and	delayed hypersensitivity.,OPTION B IS CORRECT.,2,2,True
b: Coagulative necrosis.,OPTION A IS CORRECT.,1,2,False
c: 6.5 K ohm.,OPTION B IS CORRECT.,2,3,False
b: Parotid gland.,OPTION B IS CORRECT.,2,2,True
a: Extrinsic.,OPTION B IS CORRECT.,2,1,False
d: Dexamethasone.,OPTION D IS CORRECT.,4,4,True
c: Tendency for the root apex to move in the direction opposite from the crown.,OPTION B IS CORRECT.,2,3,False
b: Serum lipase.,OPTION A IS CORRECT.,1,2,False
b: Bone sounding..,OPTION A IS CORRECT.,1,2,False
d: Space between alar &prevertebral fascia.,OPTION B IS CORRECT.,2,4,False
b: Metronidazole.,OPTION B IS CORRECT.,2,2,True
c: Dental plaque.,OPTION C IS CORRECT.,3,3,True
a: Bronchoscopy.,OPTION A IS CORRECT.,1,1,True
a: Athetoid type of cerebral palsy..,OPTION A IS CORRECT.,1,1,True
c: 72 hours.,OPTION C IS CORRECT.,3,3,True
d: Both Prolactin and Growth hormone.,OPTION D IS CORRECT.,4,4,True
"d: 9.7/1,00,000 population.",OPTION A IS CORRECT.,1,4,False
d: Tympanic membrane.,OPTION B IS CORRECT.,2,4,False
d: Splitting of S2.,OPTION A IS CORRECT.,1,4,False
a: Passive diffusion of molecules along the concentration gradient.,OPTION C IS CORRECT.,3,1,False
a: Brain parenchyma.,OPTION C IS CORRECT.,3,1,False
d: It typically involves a developer containing sodium thiosulphate.,OPTION B IS CORRECT.,2,4,False
a: Gardasil 9.,OPTION A IS CORRECT.,1,1,True
b: Thumb sucking..,OPTION B IS CORRECT.,2,2,True
a: Divalent cation transpoer.,OPTION B IS CORRECT.,2,1,False
d: Neuraxial analgesia.,OPTION D IS CORRECT.,4,4,True
c: Microscopic examination.,OPTION B IS CORRECT.,2,3,False
b: Bradycardia with AV block.,OPTION B IS CORRECT.,2,2,True
a: Rat bite.,OPTION A IS CORRECT.,1,1,True
b: osteosarcoma.,OPTION C IS CORRECT.,3,2,False
b: USG for fetal cardiac activity.,OPTION B IS CORRECT.,2,2,True
d: Paget's disease of bone.,OPTION D IS CORRECT.,4,4,True
a: Increases strength.,OPTION A IS CORRECT.,1,1,True
b: IgA.,OPTION A IS CORRECT.,1,2,False
a: Smaller.,OPTION A IS CORRECT.,1,1,True
a: 60% & 5%.,OPTION C IS CORRECT.,3,1,False
a: Plasma cells.,OPTION A IS CORRECT.,1,1,True
a: The sound frequency greater than 75 decibel (dB) causes damage to the ear.,OPTION C IS CORRECT.,4,1,False
c: Gyro kit.,OPTION A IS CORRECT.,1,3,False
a: 2 mm.,OPTION B IS CORRECT.,2,1,False
b: Periodontal flap.,OPTION B IS CORRECT.,2,2,True
b: Sampling distribution.,OPTION B IS CORRECT.,2,2,True
c: Foramen ovale.,OPTION A IS CORRECT.,1,3,False
a: Hemolytic uremic syndrome.,OPTION A IS CORRECT.,1,1,True
c: bc.,OPTION A IS CORRECT.,1,3,False
c: Nitrous oxide.,OPTION C IS CORRECT.,3,3,True
a: Trepenoma denticola.,OPTION D IS CORRECT.,4,1,False
d: Resist dislodgement of an extension base partial denture in occlusal direction.,OPTION B IS CORRECT.,2,4,False
c: 3-5%.,OPTION A IS CORRECT.,1,3,False
a: Fomepizole is a competitive inhibitor of aldehyde dehydrogenase.,OPTION A IS CORRECT.,1,1,True
b: Fluid Convection.,OPTION A IS CORRECT.,1,2,False
b: Galactosemia.,OPTION B IS CORRECT.,2,2,True
d: Class II malocclusion.,OPTION D IS CORRECT.,4,4,True
b: Vitamin C.,OPTION B IS CORRECT.,2,2,True
b: Terbutaline.,OPTION A IS CORRECT.,1,2,False
c: Closed reduction of zygomatic fracture.,OPTION A IS CORRECT.,1,3,False
d: PTFE.,OPTION D IS CORRECT.,4,4,True
c: Frontal.,OPTION B IS CORRECT.,2,3,False
d: The number which appears most often in a set of numbers.,OPTION B IS CORRECT.,2,4,False
a: Leptospria.,OPTION A IS CORRECT.,1,1,True
a: 3 min.,OPTION B IS CORRECT.,2,1,False
c: Increase in number of elastic fibers.,OPTION A IS CORRECT.,1,3,False
b: Staphylococcus.,OPTION B IS CORRECT.,2,2,True
