C: metoprolol,OPTION D IS CORRECT.,d,c,False
A: increased alveolar dead space due to absent perfusion of certain alveoli,OPTION A IS CORRECT.,a,a,True
E: protein deposition,OPTION D IS CORRECT.,d,e,False
"C: a small region of red, velvet-like mucosa in the lower esophagus",OPTION B IS CORRECT.,b,c,False
C: refuse the procedure because it violates the ethical principle of autonomy,OPTION B IS CORRECT.,b,c,False
C: inhibit phagocytosis,OPTION A IS CORRECT.,a,c,False
B: glycosidic bonds,OPTION B IS CORRECT.,b,b,True
A: oral acyclovir,OPTION B IS CORRECT.,b,a,False
E: surgical gastropexy,OPTION E IS CORRECT.,e,e,True
B: distributive shock with warm skin,OPTION B IS CORRECT.,b,b,True
B: head mri,OPTION B IS CORRECT.,b,b,True
B: intravenous thiamine,OPTION A IS CORRECT.,a,b,False
D: trichomonas vaginalis,OPTION D IS CORRECT.,d,d,True
C: acetylcholine,OPTION C IS CORRECT.,c,c,True
D: atropine and pralidoxime,OPTION C IS CORRECT.,c,d,False
C: endochondral ossification,OPTION C IS CORRECT.,c,c,True
A: her2,OPTION D IS CORRECT.,d,a,False
D: na+/cl- cotransporter in the membranes of epithelial cells in the distal convoluted tubule,OPTION D IS CORRECT.,d,d,True
A: itraconazole,OPTION A IS CORRECT.,a,a,True
E: squeezing the nostrils manually for 10 minutes with the head elevated,OPTION C IS CORRECT.,c,e,False
D: infection,OPTION D IS CORRECT.,d,d,True
C: projection,OPTION C IS CORRECT.,c,c,True
B: chikungunya virus,OPTION D IS CORRECT.,d,b,False
D: accept the patient's wishes and ensure he receives appropriate care.,OPTION D IS CORRECT.,d,d,True
B: compression ultrasonography,OPTION B IS CORRECT.,b,b,True
A: headache and tinnitus,OPTION A IS CORRECT.,a,a,True
C: carotid baroreceptor firing activity,OPTION A IS CORRECT.,a,c,False
E: emergency open surgical repair,OPTION C IS CORRECT.,c,e,False
B: recurrent laryngeal nerve injury,OPTION B IS CORRECT.,b,b,True
B: isolated gonadotropin-releasing hormone (gnrh) deficiency,OPTION C IS CORRECT.,c,b,False
E: phosphodiesterase inhibitor,OPTION D IS CORRECT.,d,e,False
C: d-glutamate capsule,OPTION E IS CORRECT.,e,c,False
C: staphylococcus aureus,OPTION C IS CORRECT.,c,c,True
E: e,OPTION A IS CORRECT.,a,e,False
D: posterior cerebral artery,OPTION D IS CORRECT.,d,d,True
B: breastfeeding jaundice,OPTION B IS CORRECT.,b,b,True
C: it is a diagnosis of exclusion,OPTION B IS CORRECT.,c,c,True
D: sympathetic nervous system activation,OPTION D IS CORRECT.,d,d,True
E: surgical pinning of the right hip,OPTION D IS CORRECT.,d,e,False
A: leydig cell tumor,OPTION B IS CORRECT.,b,a,False
D: nocturnal penile tumescence testing,OPTION D IS CORRECT.,d,d,True
B: amoxicillin-clavulanic acid,OPTION B IS CORRECT.,b,b,True
B: oral prednisone,OPTION C IS CORRECT.,c,b,False
C: borderline personality disorder,OPTION C IS CORRECT.,c,c,True
D: papillary necrosis,OPTION D IS CORRECT.,d,d,True
C: excess weight,OPTION C IS CORRECT.,c,c,True
E: negative selection,OPTION C IS CORRECT.,c,e,False
"A: μ, κ, and ẟ receptor antagonist",OPTION B IS CORRECT.,b,a,False
A: sarcoidosis,OPTION C IS CORRECT.,c,a,False
A: cn x,OPTION B IS CORRECT.,b,a,False
D: reidel thyroiditis,OPTION D IS CORRECT.,d,d,True
D: principal cells; aldosterone,OPTION D IS CORRECT.,d,d,True
D: hsv-1,OPTION D IS CORRECT.,d,d,True
B: respect the patient's prior wishes and do not resuscitate,OPTION B IS CORRECT.,b,b,True
D: synchronized cardioversion,OPTION D IS CORRECT.,d,d,True
D: spherocytes,OPTION D IS CORRECT.,d,d,True
B: elbow flexion,OPTION C IS CORRECT.,c,b,False
C: shellfish,OPTION C IS CORRECT.,c,c,True
D: arterial emboli,OPTION C IS CORRECT.,c,d,False
B: hypokalemia,OPTION C IS CORRECT.,c,b,False
A: increase in false negative test results,OPTION A IS CORRECT.,a,a,True
C: increases levels of fetal hemoglobin (hgbf),OPTION C IS CORRECT.,c,c,True
D: potassium,OPTION C IS CORRECT.,c,d,False
D: hair tourniquet syndrome,OPTION D IS CORRECT.,d,d,True
E: omeprazole,OPTION B IS CORRECT.,b,e,False
"C: dexamethasome, racemic epinephrine and observation for 4 hours; discharge if stridor remits",OPTION D IS CORRECT.,d,c,False
"D: conversion of a protein from an a-helix to a ß-pleated form, which resists degradation.",OPTION E IS CORRECT.,e,d,False
A: anti-sjögren's syndrome type b (ss-b) antibody,OPTION A IS CORRECT.,a,a,True
D: tiotropium,OPTION D IS CORRECT.,d,d,True
C: impaired migration of gnrh neurons,OPTION C IS CORRECT.,c,c,True
A: inform the patient that romantic relationships with current patients are unethical.,OPTION D IS CORRECT.,d,a,False
C: it consists of a largely circumscribed granuloma with epithelioid cells with langhans cells.,OPTION B IS CORRECT.,e,c,False
D: phosphoinositol system,OPTION B IS CORRECT.,b,d,False
A: monochorionic-diamniotic monozygotic,OPTION B IS CORRECT.,b,a,False
A: deep venous thrombosis,OPTION E IS CORRECT.,e,a,False
D: decreased antidiuretic hormone secretion,OPTION B IS CORRECT.,b,d,False
D: sensory loss,OPTION B IS CORRECT.,b,d,False
"A: ph = 7.5, pco2 = 50 mm hg, hco32- = 38 meq/l",OPTION B IS CORRECT.,b,a,False
D: retrograde cytoskeletal motor protein,OPTION E IS CORRECT.,e,d,False
B: inflammation of the gallbladder wall,OPTION D IS CORRECT.,d,b,False
E: adaptation in binding proteins,OPTION C IS CORRECT.,c,e,False
B: surgical excision,OPTION B IS CORRECT.,b,b,True
B: 25/5 mmhg,OPTION B IS CORRECT.,b,b,True
C: tympanostomy tube insertion,OPTION B IS CORRECT.,b,c,False
B: citrate,OPTION B IS CORRECT.,b,b,True
A: hallucinations,OPTION A IS CORRECT.,a,a,True
D: cefepime and levofloxacin,OPTION D IS CORRECT.,d,d,True
C: schizoaffective disorder,OPTION D IS CORRECT.,d,c,False
E: vascular dementia,OPTION E IS CORRECT.,e,e,True
"A: """"""let's talk about what makes it difficult for you to take your medications.""""""",OPTION A IS CORRECT.,b,a,False
A: ultrasonography of the neck,OPTION A IS CORRECT.,a,a,True
"B: discontinue methimazole, start propylthiouracil",OPTION A IS CORRECT.,a,b,False
D: spinal stenosis,OPTION C IS CORRECT.,c,d,False
B: anaphylactic transfusion reactions,OPTION D IS CORRECT.,d,b,False
D: granulomas with giant cells,OPTION C IS CORRECT.,c,d,False
E: change lisinopril to losartan,OPTION E IS CORRECT.,e,e,True
B: mu receptor agonist,OPTION B IS CORRECT.,b,b,True
C: thrombotic thrombocytopenic purpura,OPTION D IS CORRECT.,d,c,False
D: exploratory laparotomy,OPTION B IS CORRECT.,b,d,False
"B: muscle relaxation time: increased, cytosolic calcium concentration: increased",OPTION E IS CORRECT.,e,b,False
A: percutaneous coronary intervention,OPTION A IS CORRECT.,a,a,True
D: history of abdominal surgery,OPTION D IS CORRECT.,d,d,True
E: continuous mucosal damage,OPTION D IS CORRECT.,d,e,False
B: t-cell receptor signaling,OPTION C IS CORRECT.,c,b,False
E: presence of smudge cells,OPTION B IS CORRECT.,b,e,False
D: sodium bicarbonate,OPTION B IS CORRECT.,b,d,False
A: thick and thin blood smear,OPTION A IS CORRECT.,a,a,True
D: streptomycin,OPTION A IS CORRECT.,a,d,False
C: central retinal artery occlusion,OPTION C IS CORRECT.,c,c,True
A: patent foramen ovale,OPTION C IS CORRECT.,c,a,False
D: replace potassium intravenously,OPTION C IS CORRECT.,c,d,False
B: fluphenazine,OPTION B IS CORRECT.,b,b,True
B: membrano proliferative glomerulonephritis (mpgn),OPTION B IS CORRECT.,b,b,True
C: s3 gallop,OPTION C IS CORRECT.,c,c,True
D: it reflects a smaller sample size,OPTION A IS CORRECT.,d,d,True
E: centrilobular hepatocytes,OPTION E IS CORRECT.,e,e,True
A: propofol,OPTION A IS CORRECT.,a,a,True
A: inhibits cell wall synthesis,OPTION B IS CORRECT.,b,a,False
E: excess collagen deposition in the extracellular matrix of the lung,OPTION C IS CORRECT.,c,e,False
E: clomipramine,OPTION D IS CORRECT.,d,e,False
"A: the association is not statistically significant, and low education is not a risk factor.",OPTION E IS CORRECT.,e,a,False
C: neural tube defect,OPTION E IS CORRECT.,e,c,False
C: d-dimer,OPTION C IS CORRECT.,c,c,True
C: dip has more neutrophils and fewer monocytes than pip,OPTION B IS CORRECT.,b,c,False
D: temporomandibular joint dysfunction,OPTION D IS CORRECT.,d,d,True
D: atelectasis,OPTION D IS CORRECT.,d,d,True
E: ct scan of the head,OPTION C IS CORRECT.,c,e,False
E: continue antitubercular therapy and antiretroviral therapy without any change,OPTION B IS CORRECT.,b,e,False
B: pyriform sinus fistula,OPTION D IS CORRECT.,d,b,False
A: bladder tumor,OPTION C IS CORRECT.,c,a,False
A: decreased glucose uptake by adipocytes,OPTION B IS CORRECT.,b,a,False
B: endoscopic retrograde cholangiopancreatography (ercp),OPTION E IS CORRECT.,e,b,False
B: eplerenone,OPTION B IS CORRECT.,b,b,True
A: 1 month of associated symptoms,OPTION B IS CORRECT.,b,a,False
C: involuntary hospitalization after informing the parents,OPTION C IS CORRECT.,c,c,True
A: bacillary angiomatosis,OPTION D IS CORRECT.,d,a,False
C: plague,OPTION C IS CORRECT.,c,c,True
C: molluscum contagiosum,OPTION C IS CORRECT.,c,c,True
B: reaction formation,OPTION B IS CORRECT.,b,b,True
A: dietary changes,OPTION C IS CORRECT.,c,a,False
D: heat stroke,OPTION A IS CORRECT.,a,d,False
B: gynecomastia,OPTION B IS CORRECT.,b,b,True
A: clear cell adenocarcinoma,OPTION A IS CORRECT.,a,a,True
A: lowering citalopram dose,OPTION D IS CORRECT.,d,a,False
"C: fludarabine, cyclophosphamide, rituximab",OPTION C IS CORRECT.,c,c,True
B: left circumflex artery,OPTION B IS CORRECT.,b,b,True
E: thoracic aortic aneurysm,OPTION E IS CORRECT.,e,e,True
A: primary biliary cirrhosis,OPTION A IS CORRECT.,a,a,True
B: dantrolene,OPTION B IS CORRECT.,b,b,True
A: administration of oral ketorolac,OPTION B IS CORRECT.,b,a,False
C: pneumonia,OPTION C IS CORRECT.,c,c,True
C: topical metronidazole,OPTION E IS CORRECT.,e,c,False
C: increased right ventricular afterload,OPTION A IS CORRECT.,a,c,False
C: selective albuminuria,OPTION B IS CORRECT.,b,c,False
C: notochord,OPTION B IS CORRECT.,b,c,False
E: ruptured ovarian cyst,OPTION D IS CORRECT.,d,e,False
B: increased peak tricuspid regurgitation,OPTION B IS CORRECT.,b,b,True
B: fluoxetine,OPTION B IS CORRECT.,b,b,True
E: well-defined cystic lesion with peritrabecular fibrosis,OPTION A IS CORRECT.,a,e,False
A: brief psychotic disorder,OPTION B IS CORRECT.,b,a,False
D: age,OPTION D IS CORRECT.,d,d,True
"E: inhibition of the 60s ribosomal subunit, resulting in decreased protein synthesis in gastrointestinal mucosal cells",OPTION A IS CORRECT.,a,e,False
E: wilson disease,OPTION D IS CORRECT.,d,e,False
E: tracheobronchial rupture,OPTION B IS CORRECT.,b,e,False
E: cardiac tamponade,OPTION D IS CORRECT.,d,e,False
B: lactotrophs,OPTION B IS CORRECT.,b,b,True
E: ventricular septal defect,OPTION C IS CORRECT.,c,e,False
A: support pessary,OPTION A IS CORRECT.,a,a,True
E: infundibulopelvic ligament,OPTION C IS CORRECT.,c,e,False
C: smudge cells,OPTION E IS CORRECT.,e,c,False
C: chlamydia trachomatis,OPTION C IS CORRECT.,c,c,True
B: inosine monophosphate dehydrogenase,OPTION C IS CORRECT.,c,b,False
D: mismatch repair,OPTION D IS CORRECT.,d,d,True
D: gastric peptic ulcer,OPTION D IS CORRECT.,d,d,True
B: prevent excess anterior translation of the tibia relative to the femur,OPTION B IS CORRECT.,b,b,True
C: oxidization of fe2+ to fe3+,OPTION B IS CORRECT.,b,c,False
C: sodium hypochlorite,OPTION C IS CORRECT.,c,c,True
B: pseudocyesis,OPTION C IS CORRECT.,c,b,False
D: alcohol use disorder,OPTION D IS CORRECT.,d,d,True
E: conjugation with a protein carrier provides effective protection to infants,OPTION C IS CORRECT.,c,e,False
E: influx of calcium,OPTION E IS CORRECT.,e,e,True
"A: rifampin alters normal gastrointestinal flora, which leads to a decrease in the enterohepatic circulation of estrogens.",OPTION A IS CORRECT.,a,a,True
B: dermatofibroma,OPTION E IS CORRECT.,e,b,False
A: coronary artery aneurysm,OPTION D IS CORRECT.,d,a,False
C: marijuana,OPTION B IS CORRECT.,b,c,False
E: superior mesenteric artery,OPTION B IS CORRECT.,b,e,False
D: the observed number of deaths divided by the expected number of deaths,OPTION D IS CORRECT.,d,d,True
D: hypoxanthine-guanine phosphoribosyl transferase of the purine metabolism pathway,OPTION C IS CORRECT.,c,d,False
E: zinc,OPTION E IS CORRECT.,e,e,True
B: repeat antibody screening at 28 weeks. administer anti-d immunoglobulin at 28 weeks and after delivery if the newborn is rh(d) positive.,OPTION B IS CORRECT.,e,b,False
C: parasitic infection,OPTION C IS CORRECT.,c,c,True
B: decreased complement levels,OPTION D IS CORRECT.,d,b,False
D: food-borne illness,OPTION D IS CORRECT.,d,d,True
D: inhibition of vitamin k-dependent clotting factors,OPTION D IS CORRECT.,d,d,True
A: benztropine,OPTION A IS CORRECT.,a,a,True
E: minimal change disease,OPTION B IS CORRECT.,b,e,False
B: mutation of dna gyrase,OPTION B IS CORRECT.,b,b,True
C: diazepam,OPTION B IS CORRECT.,b,c,False
D: inhibition of lipase,OPTION A IS CORRECT.,a,d,False
C: triamterene,OPTION A IS CORRECT.,a,c,False
E: dog bite,OPTION E IS CORRECT.,e,e,True
C: presence of immunoglobulin bands on cerebrospinal fluid immunofixation,OPTION E IS CORRECT.,e,c,False
A: case-control study,OPTION D IS CORRECT.,d,a,False
E: sodium bicarbonate,OPTION A IS CORRECT.,a,e,False
"C: low iga, normal igg, and igm",OPTION B IS CORRECT.,b,c,False
E: elevated serum creatine kinase,OPTION A IS CORRECT.,a,e,False
D: elevate posterior fornix,OPTION B IS CORRECT.,b,d,False
C: insulin resistance,OPTION C IS CORRECT.,c,c,True
E: runs posteriorly from the medial femoral condyle,OPTION B IS CORRECT.,b,e,False
"E: increased aa gradient, decreased surface area for diffusion, increased diffusion distance",OPTION C IS CORRECT.,c,e,False
B: babesiosis,OPTION A IS CORRECT.,a,b,False
E: atrial myxoma,OPTION E IS CORRECT.,e,e,True
B: classical hodgkin’s lymphoma (hl),OPTION B IS CORRECT.,b,b,True
A: bethanechol and intermittent straight catheterization,OPTION A IS CORRECT.,a,a,True
C: echocardiogram,OPTION B IS CORRECT.,b,c,False
A: indomethacin,OPTION A IS CORRECT.,a,a,True
A: boys are more commonly affected than girls,OPTION B IS CORRECT.,b,a,False
A: chlorine-based solution,OPTION B IS CORRECT.,b,a,False
A: alanine,OPTION E IS CORRECT.,e,a,False
"E: dimercaptosuccinic acid (dmsa), also known as succimer",OPTION E IS CORRECT.,e,e,True
A: femoral neck fracture,OPTION A IS CORRECT.,a,a,True
B: alveolar hypoventilation,OPTION B IS CORRECT.,b,b,True
E: ask the son to step out so you can speak with the patient alone,OPTION E IS CORRECT.,e,e,True
B: increased activity of d cells,OPTION D IS CORRECT.,b,b,True
B: capsular invasion,OPTION B IS CORRECT.,b,b,True
B: tumor stage,OPTION B IS CORRECT.,b,b,True
C: adenosine deaminase deficiency,OPTION A IS CORRECT.,a,c,False
A: atp7a,OPTION E IS CORRECT.,e,a,False
B: gonadectomy,OPTION B IS CORRECT.,b,b,True
C: gastritis,OPTION C IS CORRECT.,c,c,True
D: decreased iron-binding capacity,OPTION B IS CORRECT.,b,d,False
D: measure serum drug concentration,OPTION B IS CORRECT.,b,d,False
A: acute calculous cholecystitis,OPTION A IS CORRECT.,a,a,True
B: muellerian agenesis,OPTION B IS CORRECT.,b,b,True
B: gastrohepatic ligament,OPTION C IS CORRECT.,c,b,False
D: perforated gastric peptic ulcer,OPTION D IS CORRECT.,d,d,True
D: begin warfarin and heparin,OPTION A IS CORRECT.,a,d,False
D: case-control,OPTION A IS CORRECT.,a,d,False
D: extending fine striations,OPTION D IS CORRECT.,d,d,True
A: generalized anxiety disorder,OPTION A IS CORRECT.,a,a,True
A: systolic murmur that increases with hand clenching,OPTION A IS CORRECT.,a,a,True
E: blunting of costophrenic angle,OPTION D IS CORRECT.,d,e,False
E: ventral thalamus,OPTION B IS CORRECT.,b,e,False
D: von willebrand disease,OPTION E IS CORRECT.,e,d,False
C: flexor pollicis longus tendon,OPTION C IS CORRECT.,c,c,True
A: imbalance of fluid secretion and resorption by tunica vaginalis,OPTION B IS CORRECT.,b,a,False
A: emergent fasciotomy,OPTION A IS CORRECT.,a,a,True
B: varicella,OPTION B IS CORRECT.,b,b,True
B: conservative management with iv fluid hydration and observation,OPTION A IS CORRECT.,a,b,False
E: its activity depends on ph and is greatly reduced in the presence of organic matter,OPTION D IS CORRECT.,d,e,False
B: tinea cruris,OPTION B IS CORRECT.,b,b,True
B: the baby’s oocytes are arrested in prophase,OPTION A IS CORRECT.,a,b,False
E: folic acid supplementation,OPTION E IS CORRECT.,e,e,True
B: sitagliptin,OPTION A IS CORRECT.,a,b,False
C: airway remodeling,OPTION C IS CORRECT.,c,c,True
B: platelet activating factor,OPTION E IS CORRECT.,a,b,False
A: ct scan of the head,OPTION E IS CORRECT.,e,a,False
B: factorial design study,OPTION B IS CORRECT.,b,b,True
C: iodine deficiency,OPTION C IS CORRECT.,c,c,True
E: acute hepatitis b,OPTION E IS CORRECT.,e,e,True
B: antibodies directed against phospholipids,OPTION B IS CORRECT.,b,b,True
D: prednisone,OPTION D IS CORRECT.,d,d,True
C: streptococcus pneumoniae,OPTION B IS CORRECT.,b,c,False
B: complement inhibitor deficiency,OPTION B IS CORRECT.,b,b,True
D: functional residual capacity,OPTION D IS CORRECT.,d,d,True
A: ornithine and carbamoyl phosphate to citrulline,OPTION B IS CORRECT.,b,a,False
B: germ cells,OPTION A IS CORRECT.,a,b,False
A: organic acids competing with urate for tubular secretion,OPTION B IS CORRECT.,b,a,False
"C: treat with three weekly injections of penicillin, obtain titers in 6 months",OPTION C IS CORRECT.,c,c,True
B: cholelithiasis,OPTION C IS CORRECT.,c,b,False
"C: 3 months prior to conception, begin a restricted diet to lower phenylalanine levels to below 6 mg/dl",OPTION B IS CORRECT.,b,c,False
D: aortic regurgitation,OPTION D IS CORRECT.,d,d,True
C: isosorbide dinitrate,OPTION C IS CORRECT.,c,c,True
A: bed rest and activity limitation,OPTION B IS CORRECT.,b,a,False
B: osmotic diuresis,OPTION D IS CORRECT.,d,b,False
D: peroxisome proliferator-activated receptor gamma,OPTION D IS CORRECT.,d,d,True
E: anti-glomerular basement membrane antibodies,OPTION B IS CORRECT.,b,e,False
A: major depressive disorder,OPTION E IS CORRECT.,e,a,False
A: pyridostigmine,OPTION A IS CORRECT.,a,a,True
C: international normalized ratio,OPTION C IS CORRECT.,c,c,True
D: p/d1 cells,OPTION B IS CORRECT.,b,d,False
D: negative predictive value,OPTION C IS CORRECT.,c,d,False
E: ca 19-9,OPTION E IS CORRECT.,e,e,True
E: continue normal breast feeding,OPTION E IS CORRECT.,e,e,True
D: urethral hypermobility,OPTION D IS CORRECT.,d,d,True
C: iv fluids and mannitol,OPTION E IS CORRECT.,e,c,False
D: proximal tubule,OPTION D IS CORRECT.,d,d,True
B: absence of udp-glucuronosyltransferase-1a1,OPTION B IS CORRECT.,b,b,True
B: b,OPTION A IS CORRECT.,a,b,False
D: malabsorption of fatty acids,OPTION C IS CORRECT.,c,d,False
C: ichthyosis vulgaris,OPTION C IS CORRECT.,c,c,True
C: cervical trauma,OPTION D IS CORRECT.,d,c,False
A: administer iv fluids and insulin,OPTION A IS CORRECT.,a,a,True
B: late systolic crescendo murmur at the apex with mid-systolic click,OPTION A IS CORRECT.,a,b,False
B: they occur only during non-rem sleep,OPTION C IS CORRECT.,c,b,False
D: hyperpermeability of superficial dermal microvasculature,OPTION D IS CORRECT.,d,d,True
B: secondary hyperparathyroidism,OPTION B IS CORRECT.,b,b,True
E: amlodipine,OPTION B IS CORRECT.,b,e,False
A: α-ketoglutarate dehydrogenase,OPTION B IS CORRECT.,b,a,False
B: decreased progesterone,OPTION D IS CORRECT.,d,b,False
B: interventricular foramen,OPTION B IS CORRECT.,b,b,True
E: vitamin k deficiency,OPTION E IS CORRECT.,e,e,True
D: mitral valve regurgitation,OPTION B IS CORRECT.,b,d,False
E: iv fluids and monitoring,OPTION A IS CORRECT.,a,e,False
D: nystatin,OPTION D IS CORRECT.,d,d,True
E: pyoverdine,OPTION C IS CORRECT.,c,e,False
B: cells staining positive for cd15 and cd30,OPTION B IS CORRECT.,b,b,True
D: crown-rump length,OPTION D IS CORRECT.,d,d,True
D: elongated and thickened pylorus on abdominal ultrasound,OPTION D IS CORRECT.,d,d,True
D: the child should be administered a single dose of oral azithromycin.,OPTION D IS CORRECT.,c,d,False
B: cytogenetics,OPTION B IS CORRECT.,b,b,True
B: intravenous ciprofloxacin and vancomycin therapy,OPTION B IS CORRECT.,b,b,True
C: metabolic alkalosis,OPTION C IS CORRECT.,c,c,True
D: pol gene mutation,OPTION B IS CORRECT.,b,d,False
A: alendronate,OPTION A IS CORRECT.,a,a,True
A: she fears not being able to escape similar situations.,OPTION D IS CORRECT.,d,a,False
D: vagal stimulation,OPTION C IS CORRECT.,c,d,False
A: 4%,OPTION B IS CORRECT.,b,a,False
A: tearing of the middle meningeal artery,OPTION C IS CORRECT.,c,a,False
E: reducing daily insulin dose,OPTION E IS CORRECT.,e,e,True
A: chlorine dioxide,OPTION A IS CORRECT.,a,a,True
B: transient hypertrophic cardiomyopathy,OPTION D IS CORRECT.,d,b,False
B: spinal metastasis,OPTION B IS CORRECT.,b,b,True
D: modafinil,OPTION D IS CORRECT.,d,d,True
A: cooling the dialysate,OPTION A IS CORRECT.,a,a,True
B: increased tryptophan intake,OPTION B IS CORRECT.,b,b,True
"D: methylprednisolone, plasmapheresis, and cyclophosphamide",OPTION A IS CORRECT.,a,d,False
A: intracellular receptors,OPTION C IS CORRECT.,c,a,False
C: iv steroids,OPTION A IS CORRECT.,a,c,False
B: blocks microtubule formation,OPTION B IS CORRECT.,b,b,True
C: posterior urethral valves,OPTION C IS CORRECT.,c,c,True
C: filgrastim,OPTION C IS CORRECT.,c,c,True
C: hyaline membranes lining the alveoli on lung biopsy,OPTION C IS CORRECT.,c,c,True
B: choledocholithiasis,OPTION B IS CORRECT.,b,b,True
D: v/q scan,OPTION C IS CORRECT.,c,d,False
C: cyclophosphamide,OPTION B IS CORRECT.,b,c,False
E: currently menstruating,OPTION B IS CORRECT.,b,e,False
E: group d streptococci,OPTION C IS CORRECT.,c,e,False
D: sargramostim,OPTION A IS CORRECT.,a,d,False
C: check serum electrolytes,OPTION C IS CORRECT.,c,c,True
"E: perform percutaneous drainage
""",OPTION A IS CORRECT.,a,e,False
C: add a sulfonylurea,OPTION A IS CORRECT.,c,c,True
A: alpha-ketoglutarate + nad+ + coa <=> succinyl-coa + co2 + nadh,OPTION D IS CORRECT.,d,a,False
D: treat and transfer the patient after she makes a written request,OPTION D IS CORRECT.,c,d,False
D: muscarinic antagonist,OPTION D IS CORRECT.,d,d,True
E: failure of paramesonephric duct development,OPTION E IS CORRECT.,e,e,True
B: elevated serum ca-125 level,OPTION B IS CORRECT.,b,b,True
B: ultrasound,OPTION C IS CORRECT.,c,b,False
C: propranolol,OPTION B IS CORRECT.,b,c,False
B: hypothesis testing cannot be performed,OPTION D IS CORRECT.,d,b,False
C: cell wall cross-linking inhibitor,OPTION E IS CORRECT.,e,c,False
E: pyrantel pamoate,OPTION C IS CORRECT.,c,e,False
A: central fusion of the inferior poles of the kidneys,OPTION C IS CORRECT.,c,a,False
E: impaired urine concentration ability,OPTION D IS CORRECT.,d,e,False
A: inferior vena cava,OPTION B IS CORRECT.,b,a,False
B: 250/25,OPTION C IS CORRECT.,c,b,False
C: paroxetine,OPTION E IS CORRECT.,e,c,False
C: he may work longer shifts,OPTION E IS CORRECT.,e,c,False
E: increased norepinephrine at the sinoatrial node,OPTION E IS CORRECT.,e,e,True
D: surgical resection,OPTION B IS CORRECT.,b,d,False
E: a western blot will show increased hif-1α compared to a normoxic control.,OPTION B IS CORRECT.,b,e,False
E: proteinuria,OPTION D IS CORRECT.,d,e,False
B: relative protein intake,OPTION B IS CORRECT.,b,b,True
B: cell-free dna testing,OPTION D IS CORRECT.,d,b,False
D: macrophage,OPTION C IS CORRECT.,c,d,False
E: factor xii,OPTION C IS CORRECT.,c,e,False
D: night blindness,OPTION D IS CORRECT.,d,d,True
D: type ii pneumocytes,OPTION D IS CORRECT.,d,d,True
C: prolonged qt interval,OPTION D IS CORRECT.,d,c,False
B: 480 mg,OPTION B IS CORRECT.,b,b,True
A: gastroenteritis,OPTION A IS CORRECT.,a,a,True
C: triazolam,OPTION C IS CORRECT.,c,c,True
B: gi upset,OPTION E IS CORRECT.,e,b,False
E: aortic valve stenosis,OPTION D IS CORRECT.,d,e,False
C: increased production of nitric oxide,OPTION C IS CORRECT.,c,c,True
D: “i can not help you due to the ethical principle of nonmaleficence.”,OPTION D IS CORRECT.,d,d,True
E: il-4,OPTION E IS CORRECT.,e,e,True
C: duodenal atresia,OPTION D IS CORRECT.,d,c,False
C: beta-1 adrenergic receptor,OPTION C IS CORRECT.,c,c,True
C: deferoxamine,OPTION C IS CORRECT.,c,c,True
B: meningocele,OPTION D IS CORRECT.,d,b,False
"E: ages 2 months, 6 months, and 12 months",OPTION B IS CORRECT.,b,e,False
B: ct angiogram,OPTION A IS CORRECT.,a,b,False
A: antitoxin,OPTION D IS CORRECT.,d,a,False
C: cystocele,OPTION C IS CORRECT.,c,c,True
B: crohn’s disease,OPTION B IS CORRECT.,b,b,True
A: cardiac tamponade,OPTION C IS CORRECT.,c,a,False
D: donepezil,OPTION D IS CORRECT.,d,d,True
"B: wbc/mm3 53,000; % pmn > 75%; viscosity low",OPTION B IS CORRECT.,b,b,True
A: eosin-5-maleimide binding test,OPTION B IS CORRECT.,b,a,False
E: atrophy of the striatum,OPTION E IS CORRECT.,e,e,True
E: adenocarcinoma of the lung,OPTION D IS CORRECT.,d,e,False
C: stiffening of the aorta,OPTION C IS CORRECT.,c,c,True
E: orchiopexy,OPTION E IS CORRECT.,e,e,True
A: urinalysis,OPTION A IS CORRECT.,a,a,True
A: pulmonary embolism,OPTION C IS CORRECT.,c,a,False
C: fee-for-service may incentivize physicians to increase healthcare utilization irrespective of quality,OPTION D IS CORRECT.,d,c,False
B: aspirin and heparin,OPTION B IS CORRECT.,b,b,True
E: androgen insensitivity,OPTION A IS CORRECT.,a,e,False
C: waldenstrom’s macroglobulinemia,OPTION C IS CORRECT.,c,c,True
D: hyperphosphorylated tau,OPTION C IS CORRECT.,c,d,False
C: hyperpigmentation of the liver,OPTION B IS CORRECT.,b,c,False
D: x,OPTION D IS CORRECT.,d,d,True
B: gp120,OPTION B IS CORRECT.,b,b,True
D: this mass will most likely decrease in size or disappear over time,OPTION D IS CORRECT.,d,d,True
C: lumbar puncture,OPTION A IS CORRECT.,a,c,False
B: inhibition of gonadotropin-releasing hormone release,OPTION B IS CORRECT.,b,b,True
C: substance abuse,OPTION E IS CORRECT.,e,c,False
E: moxifloxacin and admission to the medical floor,OPTION A IS CORRECT.,a,e,False
B: liquefactive necrosis,OPTION B IS CORRECT.,b,b,True
A: throat culture,OPTION C IS CORRECT.,c,a,False
C: amniotic fluid entering the endocervical veins,OPTION C IS CORRECT.,c,c,True
D: tartrate-resistant acid phosphatase,OPTION D IS CORRECT.,d,d,True
D: halothane,OPTION D IS CORRECT.,d,d,True
C: parietal cell destruction,OPTION C IS CORRECT.,c,c,True
B: hyperkalemia,OPTION B IS CORRECT.,b,b,True
